,origin_n,dest_index,route,distance
7,1214644861,986327377,"[1214644861, 1214644719, 1625025783, 3945048243, 11239852185, 2809785743, 2809785744, 2809781783, 2809785745, 11239816732, 9822436452, 11239816718, 11239816716, 2809781784, 1214644810, 7608262383, 7608262384, 7608274446, 977314671, 7608274447, 607764386, 1214612970, 986327377]",1837.987
10,1214644461,2027236069,"[1214644461, 1214644687, 1214644478, 1214644083, 604991283, 359324135, 359324136, 2809785727, 2027236108, 2027236069]",2869.801
3,1041877334,1041877611,"[1041877334, 1041877901, 1041877592, 1041877499, 1041877639, 1041877613, 10139118209, 10139118197, 1041877581, 1041877728, 1041877822, 1041877611]",3029.8220000000006
3,1041877499,1041877611,"[1041877499, 1041877639, 1041877613, 10139118209, 10139118197, 1041877581, 1041877728, 1041877822, 1041877611]",2374.9440000000004
3,10995319356,1041877611,"[10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",19112.784
8,1214612875,1214613415,"[1214612875, 1015572919, 1214612789, 1214613415]",604.458
7,1214612898,986327377,"[1214612898, 478201949, 607764889, 1625025788, 11239852143, 2809781783, 2809785745, 11239816732, 9822436452, 11239816718, 11239816716, 2809781784, 1214644810, 7608262383, 7608262384, 7608274446, 977314671, 7608274447, 607764386, 1214612970, 986327377]",2914.8859999999995
8,1214613617,1214613415,"[1214613617, 1214613161, 478201987, 985007557, 1214613415]",1649.934
8,1214612868,1214613415,"[1214612868, 1214613258, 1214613150, 1214613587, 1015572352, 1015572452, 1214612889, 1015572919, 1214612789, 1214613415]",1627.4779999999998
8,1214613604,1214613415,"[1214613604, 1214612972, 1214613150, 1214613587, 1015572352, 1015572452, 1214612889, 1015572919, 1214612789, 1214613415]",1757.6119999999999
8,1015572505,1214613415,"[1015572505, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",1433.1019999999999
7,376991405,986327377,"[376991405, 1214612856, 1214612944, 1214613290, 1214613401, 1214613480, 1214613257, 1214613066, 3593728544, 3593728548, 3593728559, 1214613145, 1214613666, 1214613214, 1214612970, 986327377]",3329.0670000000005
8,2995448911,1214613415,"[2995448911, 2995448862, 1214644486, 1214644647, 1214613095, 1015572505, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",2698.698
8,1214612972,1214613415,"[1214612972, 1214613150, 1214613587, 1015572352, 1015572452, 1214612889, 1015572919, 1214612789, 1214613415]",1549.75
8,2995448862,1214613415,"[2995448862, 1214644486, 1214644647, 1214613095, 1015572505, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",2563.562
10,1214612934,2027236069,"[1214612934, 1214613300, 1214613483, 1214612948, 1214613344, 3595451397, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",3020.037
10,1214644184,2027236069,"[1214644184, 1214644528, 1214644254, 1214644383, 640945931, 1214644561, 1214644115, 640945912, 359324135, 359324136, 2809785727, 2027236108, 2027236069]",2679.0949999999993
3,1041877709,1041877611,"[1041877709, 1041877380, 1041877931, 1041877327, 3868420396, 58641866, 1041877728, 1041877822, 1041877611]",2480.28
10,1214644598,2027236069,"[1214644598, 1214644450, 1214644716, 1214644687, 1214644478, 1214644083, 604991283, 359324135, 359324136, 2809785727, 2027236108, 2027236069]",3148.085
3,3868420447,1041877611,"[3868420447, 3868420448, 1215828892, 1041877748, 1215828786, 1215828850, 1215828934, 1215828813, 1046646929, 1041877538, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3262.289
3,1044011715,1041877611,"[1044011715, 1044011726, 1044011645, 1041877822, 1041877611]",1228.94
3,1215828892,1041877611,"[1215828892, 1041877748, 1215828786, 1215828850, 1215828934, 1215828813, 1046646929, 1041877538, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3026.643
10,1215828828,2027236069,"[1215828828, 1214658193, 3868247509, 1036714284, 7623019705, 7623019706, 2189359691, 1036714274, 2189359694, 3868247508, 2809785736, 2027236023, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",3770.0039999999995
3,1041877686,1041877611,"[1041877686, 1041877727, 1041877721, 1041877680, 1041877936, 1041877700, 1041877474, 1041877611]",2202.952
10,1214613300,2027236069,"[1214613300, 1214613483, 1214612948, 1214613344, 3595451397, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",2674.7529999999997
10,4118012572,2027236069,"[4118012572, 1214613404, 3595469295, 340852172, 11240069624, 1214613344, 3595451397, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",2013.625
3,1215828866,1041877611,"[1215828866, 1215828841, 1215828857, 1215829071, 1215828927, 1215828892, 1041877748, 1215828786, 1215828850, 1215828934, 1215828813, 1046646929, 1041877538, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3845.4029999999993
3,2079449637,1041877611,"[2079449637, 5448930747, 6824363579, 1252226423, 11265574605, 11265574602, 1252226431, 358538871, 10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",47185.19800000001
3,1215828866,1041877611,"[1215828866, 1215828841, 1215828857, 1215829071, 1215828927, 1215828892, 1041877748, 1215828786, 1215828850, 1215828934, 1215828813, 1046646929, 1041877538, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3845.4029999999993
10,640945931,2027236069,"[640945931, 1214644561, 1214644115, 640945912, 359324135, 359324136, 2809785727, 2027236108, 2027236069]",1879.5690000000004
10,1214644375,2027236069,"[1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",1470.2430000000004
3,1041877728,1041877611,"[1041877728, 1041877822, 1041877611]",774.038
3,1044011709,1041877611,"[1044011709, 1044011628, 1044011604, 1044011645, 1041877822, 1041877611]",1461.0539999999999
10,1214644561,2027236069,"[1214644561, 1214644115, 640945912, 359324135, 359324136, 2809785727, 2027236108, 2027236069]",1728.6890000000003
10,1214613337,2027236069,"[1214613337, 1214613248, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",2085.9790000000003
10,1214644863,2027236069,"[1214644863, 640945931, 1214644561, 1214644115, 640945912, 359324135, 359324136, 2809785727, 2027236108, 2027236069]",2074.2470000000003
10,1214644930,2027236069,"[1214644930, 1214644427, 1214644165, 3945079656, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",1198.831
3,1215828879,1041877611,"[1215828879, 1215828810, 1215828854, 3868418225, 1215829095, 1215828901, 1215828786, 1215828850, 1215828934, 1215828813, 1046646929, 1041877538, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3573.861999999999
3,1044011694,1041877611,"[1044011694, 1044011620, 1041877680, 1041877936, 1041877700, 1041877474, 1041877611]",1285.398
3,1215828880,1041877611,"[1215828880, 1041877748, 1215828786, 1215828850, 1215828934, 1215828813, 1046646929, 1041877538, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",2884.746
3,1041877582,1041877611,"[1041877582, 1041877932, 1041877721, 1041877680, 1041877936, 1041877700, 1041877474, 1041877611]",1850.494
3,1215828879,1041877611,"[1215828879, 1215828810, 1215828854, 3868418225, 1215829095, 1215828901, 1215828786, 1215828850, 1215828934, 1215828813, 1046646929, 1041877538, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3573.861999999999
3,10139118206,1041877611,"[10139118206, 10139118197, 1041877581, 1041877728, 1041877822, 1041877611]",1371.46
10,2232790796,2027236069,"[2232790796, 2232790787, 2232795761, 2232795762, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",2897.7250000000004
3,1041877929,1041877611,"[1041877929, 1041877474, 1041877611]",565.3480000000001
8,1520914412,1214613415,"[1520914412, 1214613441, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",1304.552
8,1618529867,1214613415,"[1618529867, 1520914412, 1214613441, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",1594.5039999999997
7,1214612898,986327377,"[1214612898, 478201949, 607764889, 1625025788, 11239852143, 2809781783, 2809785745, 11239816732, 9822436452, 11239816718, 11239816716, 2809781784, 1214644810, 7608262383, 7608262384, 7608274446, 977314671, 7608274447, 607764386, 1214612970, 986327377]",2914.8859999999995
8,1214644562,1214613415,"[1214644562, 1214644636, 3593738930, 1214644486, 1214644647, 1214613095, 1015572505, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",2648.6919999999996
8,1214613020,1214613415,"[1214613020, 1520914416, 1520914412, 1214613441, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",2172.0499999999997
8,6200493827,1214613415,"[6200493827, 6200493824, 1085274974, 332592926, 332592929, 1214573157, 1214572930, 1214572840, 1124462464, 2995507691, 985007599, 11632420095, 11632420097, 11240007225, 3593728525, 3593728523, 1214612869, 1214613415]",8533.794000000002
8,2995448712,1214613415,"[2995448712, 1618529867, 1520914412, 1214613441, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",1974.9299999999996
8,1214613278,1214613415,"[1214613278, 2995448712, 1618529867, 1520914412, 1214613441, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",2194.7639999999997
8,6200493848,1214613415,"[6200493848, 3593738894, 5665233723, 3593738930, 1214644486, 1214644647, 1214613095, 1015572505, 3593722932, 1015572500, 1214613259, 985007557, 1214613415]",3868.1780000000003
10,1214613669,2027236069,"[1214613669, 1214613519, 1214612820, 3595467948, 3595467958, 3595467956, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",3076.528000000001
10,3595451303,2027236069,"[3595451303, 3595467947, 3595467948, 3595467958, 3595467956, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",2452.5120000000006
3,1041877609,1041877611,"[1041877609, 1041877932, 1041877721, 1041877680, 1041877936, 1041877700, 1041877474, 1041877611]",1675.1380000000001
10,1214644858,2027236069,"[1214644858, 1214644165, 3945079656, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",1040.949
3,1041877719,1041877611,"[1041877719, 1041877700, 1041877474, 1041877611]",471.79800000000006
3,1041877630,1041877611,"[1041877630, 1041877898, 1041877609, 1041877932, 1041877721, 1041877680, 1041877936, 1041877700, 1041877474, 1041877611]",2056.184
3,1044095477,1041877611,"[1044095477, 1044094489, 1044093910, 1041877363, 1041877339, 1041877739, 1041877952, 1041877978, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",2477.4320000000007
3,1046646848,1041877611,"[1046646848, 1046646890, 1046647055, 4034050491, 4034050495, 1215828881, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",2936.3020000000006
10,5668069357,2027236069,"[5668069357, 3974832366, 2232790787, 2232795761, 2232795762, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",2691.719000000001
3,1041877668,1041877611,"[1041877668, 1041877611]",198.764
3,1041877978,1041877611,"[1041877978, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",1073.9099999999999
3,3868247554,1041877611,"[3868247554, 1041877538, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",2348.7090000000003
3,1044043382,1041877611,"[1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",1579.2740000000003
3,1044043467,1041877611,"[1044043467, 1044094902, 1044043198, 1041877739, 1041877952, 1041877978, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",2039.6600000000003
3,1041877623,1041877611,"[1041877623, 1041877562, 1041878019, 1041877668, 1041877611]",952.578
10,5665233737,2027236069,"[5665233737, 2232835263, 2232835269, 2232835271, 7580124409, 1214612820, 3595467948, 3595467958, 3595467956, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",3382.0100000000016
10,2232835255,2027236069,"[2232835255, 2232835263, 2232835269, 2232835271, 7580124409, 1214612820, 3595467948, 3595467958, 3595467956, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",3387.204000000002
3,2973891875,1041877611,"[2973891875, 2973891923, 2621948314, 2370233006, 358538902, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",17864.397999999997
3,1044094389,1041877611,"[1044094389, 1044043462, 1044093046, 1044093983, 1044093444, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",2748.3460000000005
3,1041878013,1041877611,"[1041878013, 1215828900, 1215828861, 4034050494, 4034050495, 1215828881, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",2444.271
3,1044092497,1041877611,"[1044092497, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",2347.3720000000008
3,1044043077,1041877611,"[1044043077, 1044091810, 1520877516, 1044043311, 1044091739, 1044043198, 1041877739, 1041877952, 1041877978, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",2530.422
3,1044091739,1041877611,"[1044091739, 1044043198, 1041877739, 1041877952, 1041877978, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",1804.8960000000004
3,1044043525,1041877611,"[1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",2081.9220000000005
10,5665233754,2027236069,"[5665233754, 5665233748, 5033153113, 1214613223, 2210988350, 1214613519, 1214612820, 3595467948, 3595467958, 3595467956, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",4303.492000000001
3,1046647052,1041877611,"[1046647052, 1046646875, 1046647024, 1046646830, 1046647055, 4034050491, 4034050495, 1215828881, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",4293.299999999999
3,1046646875,1041877611,"[1046646875, 1046647024, 1046646830, 1046647055, 4034050491, 4034050495, 1215828881, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3210.0200000000004
3,3946818231,1041877611,"[3946818231, 3946818229, 1215828933, 3946818244, 1215828900, 1215828861, 4034050494, 4034050495, 1215828881, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",2818.8890000000006
3,1044043336,1041877611,"[1044043336, 1044091810, 1520877516, 1044043311, 1044091739, 1044043198, 1041877739, 1041877952, 1041877978, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",2624.101
3,1044093759,1041877611,"[1044093759, 1044043553, 1044093046, 1044093983, 1044093444, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",2648.214000000001
3,1046646803,1041877611,"[1046646803, 1215828933, 3946818244, 1215828900, 1215828861, 4034050494, 4034050495, 1215828881, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",2818.8690000000006
3,1046647045,1041877611,"[1046647045, 1046646888, 1046647024, 1046646830, 1046647055, 4034050491, 4034050495, 1215828881, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3870.7960000000003
3,1044093759,1041877611,"[1044093759, 1044043553, 1044093046, 1044093983, 1044093444, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",2648.214000000001
3,10125363464,1041877611,"[10125363464, 11197182458, 3946818229, 1215828933, 3946818244, 1215828900, 1215828861, 4034050494, 4034050495, 1215828881, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3722.121000000001
3,1046647024,1041877611,"[1046647024, 1046646830, 1046647055, 4034050491, 4034050495, 1215828881, 1216591234, 4034050496, 4034050499, 1041877594, 1041877562, 1041878019, 1041877668, 1041877611]",3017.0740000000005
10,1520877217,2027236069,"[1520877217, 1520877159, 1046647040, 9854543476, 9854543499, 9854543486, 9854543479, 3868247345, 646255335, 9823814315, 9823814316, 9823974725, 1217170045, 10158670479, 3868247468, 1217170044, 646255328, 7623019706, 2189359691, 1036714274, 2189359694, 3868247508, 2809785736, 2027236023, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",4122.694000000001
3,1044043310,1041877611,"[1044043310, 1044091761, 1044092529, 1044043077, 1044091810, 1520877516, 1044043311, 1044091739, 1044043198, 1041877739, 1041877952, 1041877978, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",3226.6859999999992
3,1044043117,1041877611,"[1044043117, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",4547.381
3,1041877281,1041877611,"[1041877281, 3946818188, 2668043088, 1041877799, 1044092276, 1044092529, 1044043077, 1044091810, 1520877516, 1044043311, 1044091739, 1044043198, 1041877739, 1041877952, 1041877978, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",4115.269
3,1044043379,1041877611,"[1044043379, 1044043125, 1215829052, 1216624488, 3946818195, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",4810.915999999999
3,7565896884,1041877611,"[7565896884, 1046613157, 8732467345, 8732467342, 8732467341, 3946818195, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",5199.268
3,1044043338,1041877611,"[1044043338, 1044094432, 1044043379, 1044043125, 1215829052, 1216624488, 3946818195, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",5482.27
3,9473334355,1041877611,"[9473334355, 1520877108, 1520877147, 8732467345, 8732467342, 8732467341, 3946818195, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",5225.182
3,8643289414,1041877611,"[8643289414, 2072209210, 2072209331, 2072209387, 2072209159, 8643289461, 2072209337, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",60458.42799999998
10,9854543486,2027236069,"[9854543486, 9854543479, 3868247345, 646255335, 9823814315, 9823814316, 9823974725, 1217170045, 10158670479, 3868247468, 1217170044, 646255328, 7623019706, 2189359691, 1036714274, 2189359694, 3868247508, 2809785736, 2027236023, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",3558.066000000001
10,3972642529,2027236069,"[3972642529, 1217170042, 1217170043, 1217170044, 646255328, 7623019706, 2189359691, 1036714274, 2189359694, 3868247508, 2809785736, 2027236023, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",5578.2609999999995
3,3766526581,1041877611,"[3766526581, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",10723.271
3,2621948333,1041877611,"[2621948333, 2621948325, 2621948314, 2370233006, 358538902, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",14274.346
10,1931911904,2027236069,"[1931911904, 1931911944, 3972642529, 1217170042, 1217170043, 1217170044, 646255328, 7623019706, 2189359691, 1036714274, 2189359694, 3868247508, 2809785736, 2027236023, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",9035.020999999997
3,10136747089,1041877611,"[10136747089, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",17523.052
3,2370233049,1041877611,"[2370233049, 2370232870, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",13546.347
10,1214613313,2027236069,"[1214613313, 1214613147, 1214613669, 1214613519, 1214612820, 3595467948, 3595467958, 3595467956, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",4293.118
10,6207207336,2027236069,"[6207207336, 6207207335, 1214613313, 1214613147, 1214613669, 1214613519, 1214612820, 3595467948, 3595467958, 3595467956, 607764891, 1214644375, 11240069630, 1084972659, 1215462522, 1215462532, 1084972636, 3595451393, 1214644105, 359324136, 2809785727, 2027236108, 2027236069]",4921.441999999998
8,1261960815,1214613415,"[1261960815, 1261960724, 478202100, 1085275144, 10125397592, 478201987, 985007557, 1214613415]",8444.395999999999
15,2370232978,8215344574,"[2370232978, 358538964, 10158944565, 7565001241, 2973855978, 984991606, 984991624, 8215344574]",4861.784000000001
15,1152379800,8215344574,"[1152379800, 1152379789, 1024734040, 1311373672, 1152379898, 1030342126, 1205345955, 8215242917, 1205346304, 8215344571, 8215344574]",2383.4869999999996
15,1152379800,8215344574,"[1152379800, 1152379789, 1024734040, 1311373672, 1152379898, 1030342126, 1205345955, 8215242917, 1205346304, 8215344571, 8215344574]",2383.4869999999996
15,1152379856,8215344574,"[1152379856, 1152379898, 1030342126, 1205345955, 8215242917, 1205346304, 8215344571, 8215344574]",1676.095
16,1158426337,1224865147,"[1158426337, 1036889441, 987445762, 1158426355, 987445786, 1036889335, 1036889322, 987445698, 1042363522, 597106807, 1311373537, 1058288893, 597106808, 974439014, 597106806, 974439025, 1224865147]",3042.246
15,1152379649,8215344574,"[1152379649, 1152379789, 1024734040, 1311373672, 1152379898, 1030342126, 1205345955, 8215242917, 1205346304, 8215344571, 8215344574]",2401.0389999999993
15,1564446061,8215344574,"[1564446061, 1564437363, 1595320086, 1564437322, 1564437265, 1564437173, 1205346083, 1564437298, 1205346025, 1205346002, 1205345974, 8215241916, 8215242917, 1205346304, 8215344571, 8215344574]",4117.882999999999
10,2334097188,2027236069,"[2334097188, 1931911893, 1217170006, 1036714446, 2027236000, 7592709743, 984997327, 984997350, 7592709741, 7592709745, 1334305854, 2027236110, 2027235968, 2027236108, 2027236069]",10079.58
3,7566001784,1041877611,"[7566001784, 7566090807, 2072209208, 2072209243, 2079448786, 2072209337, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",36417.473999999995
3,10136747089,1041877611,"[10136747089, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",17523.052
3,2072209210,1041877611,"[2072209210, 2072209331, 2072209387, 2072209159, 8643289461, 2072209337, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",51533.05399999998
15,1914928767,8215344574,"[1914928767, 1914928779, 358538964, 10158944565, 7565001241, 2973855978, 984991606, 984991624, 8215344574]",6278.660000000001
15,7579927615,8215344574,"[7579927615, 2240578735, 1914928767, 1914928779, 358538964, 10158944565, 7565001241, 2973855978, 984991606, 984991624, 8215344574]",14042.858
15,1564446110,8215344574,"[1564446110, 1564446081, 1564437363, 1595320086, 1564437322, 1564437265, 1564437173, 1205346083, 1564437298, 1205346025, 1205346002, 1205345974, 8215241916, 8215242917, 1205346304, 8215344571, 8215344574]",4291.973
15,7566062639,8215344574,"[7566062639, 9177478989, 2071241331, 646281205, 646281166, 2240578735, 1914928767, 1914928779, 358538964, 10158944565, 7565001241, 2973855978, 984991606, 984991624, 8215344574]",29992.597999999998
15,9177478995,8215344574,"[9177478995, 9177478989, 2071241331, 646281205, 646281166, 2240578735, 1914928767, 1914928779, 358538964, 10158944565, 7565001241, 2973855978, 984991606, 984991624, 8215344574]",22977.841999999997
3,530940152,1041877611,"[530940152, 2072209262, 2072209243, 2079448786, 2072209337, 10136747086, 646282529, 3542932794, 358538923, 9673769584, 358538920, 358538915, 358538912, 2370232896, 2370233034, 4760817618, 2743173322, 3766526913, 1044043492, 1520877029, 1044043371, 1044043397, 1044043067, 1215828836, 1215828824, 1041877885, 1044094087, 1044093576, 1044043525, 1044043288, 1044092634, 1044043382, 1044093125, 1041878035, 1041877719, 1041877700, 1041877474, 1041877611]",52350.19799999999
15,1152379898,8215344574,"[1152379898, 1030342126, 1205345955, 8215242917, 1205346304, 8215344571, 8215344574]",1344.5290000000002
